Table,SubTable,Prefix,ProductId,ProductDescription,ProductStatus,Field,Type,Required,EnumName
Supplemental,Derivatives & Collateral,S.DC,S.DC.12,Other CCP Pledges and Contributions,OK,BusinessLine,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,ReportingEntity,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,Currency,enum,True,Currency
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,Converted,enum,True,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,Product,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,SubProduct,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,SubProduct2,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,MarketValue,money,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,CollateralLevel,enum,False,CollateralLevel
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,Counterparty,enum,False,Counterparty
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,GSIB,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,NettingEligible,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,TreasuryControl,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,Internal,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,InternalCounterparty,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.13,Collateral Disputes Deliverables,OK,BusinessLine,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,ReportingEntity,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,Currency,enum,True,Currency
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,Converted,enum,True,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,Product,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,SubProduct,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,SubProduct2,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,MarketValue,money,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,CollateralLevel,enum,False,CollateralLevel
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,Counterparty,enum,False,Counterparty
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,GSIB,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,NettingEligible,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,TreasuryControl,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,Internal,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,InternalCounterparty,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.14,Collateral Disputes Receivables,OK,BusinessLine,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,ReportingEntity,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,Currency,enum,True,Currency
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,Converted,enum,True,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,Product,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,SubProduct,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,SubProduct2,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,MarketValue,money,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,CollateralLevel,enum,False,CollateralLevel
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,Counterparty,enum,False,Counterparty
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,GSIB,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,NettingEligible,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,TreasuryControl,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,Internal,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,InternalCounterparty,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.15,Sleeper Collateral Deliverables,OK,BusinessLine,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,ReportingEntity,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,Currency,enum,True,Currency
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,Converted,enum,True,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,Product,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,SubProduct,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,SubProduct2,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,MarketValue,money,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,CollateralLevel,enum,False,CollateralLevel
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,Counterparty,enum,False,Counterparty
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,GSIB,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,NettingEligible,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,TreasuryControl,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,Internal,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,InternalCounterparty,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.16,Required Collateral Deliverables,OK,BusinessLine,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,ReportingEntity,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,Currency,enum,True,Currency
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,Converted,enum,True,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,Product,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,SubProduct,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,SubProduct2,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,MarketValue,money,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,CollateralLevel,enum,False,CollateralLevel
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,Counterparty,enum,False,Counterparty
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,GSIB,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,NettingEligible,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,TreasuryControl,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,Internal,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,InternalCounterparty,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.17,Sleeper Collateral Receivables,OK,BusinessLine,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,ReportingEntity,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,Currency,enum,True,Currency
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,Converted,enum,True,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,Product,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,SubProduct,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,SubProduct2,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,MarketValue,money,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,CollateralLevel,enum,False,CollateralLevel
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,Counterparty,enum,False,Counterparty
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,GSIB,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,NettingEligible,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,TreasuryControl,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,Internal,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,InternalCounterparty,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.18,Derivative Collateral Substitution Risk,OK,BusinessLine,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,ReportingEntity,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,Currency,enum,True,Currency
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,Converted,enum,True,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,Product,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,SubProduct,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,SubProduct2,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,MarketValue,money,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,CollateralLevel,enum,False,CollateralLevel
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,Counterparty,enum,False,Counterparty
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,GSIB,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,NettingEligible,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,TreasuryControl,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,Internal,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,InternalCounterparty,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.19,Derivative Collateral Substitution Capacity,OK,BusinessLine,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,ReportingEntity,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,Currency,enum,True,Currency
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,Converted,enum,True,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,Product,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,SubProduct,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,SubProduct2,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,MarketValue,money,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,CollateralLevel,enum,False,CollateralLevel
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,Counterparty,enum,False,Counterparty
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,GSIB,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,NettingEligible,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,TreasuryControl,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,Internal,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,InternalCounterparty,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.20,Other Collateral Substitution Risk,OK,BusinessLine,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,ReportingEntity,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,Currency,enum,True,Currency
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,Converted,enum,True,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,Product,string,True,
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,SubProduct,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,SubProduct2,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,MarketValue,money,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,CollateralLevel,enum,False,CollateralLevel
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,Counterparty,enum,False,Counterparty
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,GSIB,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,EncumbranceType,enum,False,EncumbranceType
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,NettingEligible,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,TreasuryControl,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,Internal,enum,False,YesNo
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,InternalCounterparty,string,False,
Supplemental,Derivatives & Collateral,S.DC,S.DC.21,Other Collateral Substitution Capacity,OK,BusinessLine,string,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.1,Subsidiary Liquidity That Cannot Be Transferred,OK,ReportingEntity,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.1,Subsidiary Liquidity That Cannot Be Transferred,OK,Currency,enum,True,Currency
Supplemental,Liquidity Risk Measurement,S.L,S.L.1,Subsidiary Liquidity That Cannot Be Transferred,OK,Converted,enum,True,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.1,Subsidiary Liquidity That Cannot Be Transferred,OK,Product,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.1,Subsidiary Liquidity That Cannot Be Transferred,OK,MarketValue,money,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.1,Subsidiary Liquidity That Cannot Be Transferred,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Liquidity Risk Measurement,S.L,S.L.1,Subsidiary Liquidity That Cannot Be Transferred,OK,Internal,enum,False,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.1,Subsidiary Liquidity That Cannot Be Transferred,OK,InternalCounterparty,string,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.2,Subsidiary Liquidity Available for Transfer,OK,ReportingEntity,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.2,Subsidiary Liquidity Available for Transfer,OK,Currency,enum,True,Currency
Supplemental,Liquidity Risk Measurement,S.L,S.L.2,Subsidiary Liquidity Available for Transfer,OK,Converted,enum,True,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.2,Subsidiary Liquidity Available for Transfer,OK,Product,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.2,Subsidiary Liquidity Available for Transfer,OK,MarketValue,money,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.2,Subsidiary Liquidity Available for Transfer,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Liquidity Risk Measurement,S.L,S.L.2,Subsidiary Liquidity Available for Transfer,OK,Internal,enum,False,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.2,Subsidiary Liquidity Available for Transfer,OK,InternalCounterparty,string,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.3,Unencumbered Asset Hedges - Early Termination Outflows,OK,ReportingEntity,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.3,Unencumbered Asset Hedges - Early Termination Outflows,OK,Currency,enum,True,Currency
Supplemental,Liquidity Risk Measurement,S.L,S.L.3,Unencumbered Asset Hedges - Early Termination Outflows,OK,Converted,enum,True,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.3,Unencumbered Asset Hedges - Early Termination Outflows,OK,Product,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.3,Unencumbered Asset Hedges - Early Termination Outflows,OK,MarketValue,money,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.3,Unencumbered Asset Hedges - Early Termination Outflows,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Liquidity Risk Measurement,S.L,S.L.3,Unencumbered Asset Hedges - Early Termination Outflows,OK,Internal,enum,False,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.3,Unencumbered Asset Hedges - Early Termination Outflows,OK,InternalCounterparty,string,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.4,Non-Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,ReportingEntity,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.4,Non-Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,Currency,enum,True,Currency
Supplemental,Liquidity Risk Measurement,S.L,S.L.4,Non-Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,Converted,enum,True,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.4,Non-Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,Product,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.4,Non-Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,MarketValue,money,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.4,Non-Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Liquidity Risk Measurement,S.L,S.L.4,Non-Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,Internal,enum,False,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.4,Non-Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,InternalCounterparty,string,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.5,Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,ReportingEntity,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.5,Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,Currency,enum,True,Currency
Supplemental,Liquidity Risk Measurement,S.L,S.L.5,Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,Converted,enum,True,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.5,Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,Product,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.5,Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,MarketValue,money,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.5,Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Liquidity Risk Measurement,S.L,S.L.5,Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,Internal,enum,False,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.5,Structured Debt Maturing in Greater than 30-days - Primary Market Maker,OK,InternalCounterparty,string,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.6,Liquidity Coverage Ratio,OK,ReportingEntity,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.6,Liquidity Coverage Ratio,OK,Currency,enum,True,Currency
Supplemental,Liquidity Risk Measurement,S.L,S.L.6,Liquidity Coverage Ratio,OK,Converted,enum,True,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.6,Liquidity Coverage Ratio,OK,Product,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.6,Liquidity Coverage Ratio,OK,MarketValue,money,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.6,Liquidity Coverage Ratio,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Liquidity Risk Measurement,S.L,S.L.6,Liquidity Coverage Ratio,OK,Internal,enum,False,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.6,Liquidity Coverage Ratio,OK,InternalCounterparty,string,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.7,Subsidiary Funding That Cannot Be Transferred,OK,ReportingEntity,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.7,Subsidiary Funding That Cannot Be Transferred,OK,Currency,enum,True,Currency
Supplemental,Liquidity Risk Measurement,S.L,S.L.7,Subsidiary Funding That Cannot Be Transferred,OK,Converted,enum,True,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.7,Subsidiary Funding That Cannot Be Transferred,OK,Product,string,True,
Supplemental,Liquidity Risk Measurement,S.L,S.L.7,Subsidiary Funding That Cannot Be Transferred,OK,MarketValue,money,False,
Supplemental,Liquidity Risk Measurement,S.L,S.L.7,Subsidiary Funding That Cannot Be Transferred,OK,CollateralClass,enum,False,CollateralClass
Supplemental,Liquidity Risk Measurement,S.L,S.L.7,Subsidiary Funding That Cannot Be Transferred,OK,Internal,enum,False,YesNo
Supplemental,Liquidity Risk Measurement,S.L,S.L.7,Subsidiary Funding That Cannot Be Transferred,OK,InternalCounterparty,string,False,
